step,system_vehicles,system_total_stopped,system_total_waiting_time,system_VSP,system_mean_waiting_time,system_mean_speed,system_mean_acceleration,system_mean_VSP,system_total_C02_emissions,system_mean_fuel_consumption,system_total_fuel_consumption,system_out_lanes_density_avg ,system_lanes_density_avg ,system_queue_avg ,s1_stopped,s1_accumulated_waiting_time,s1_average_speed,s1_average_acceleration,s2_stopped,s2_accumulated_waiting_time,s2_average_speed,s2_average_acceleration,s3_stopped,s3_accumulated_waiting_time,s3_average_speed,s3_average_acceleration,s4_stopped,s4_accumulated_waiting_time,s4_average_speed,s4_average_acceleration,agents_total_stopped,agents_total_accumulated_waiting_time,total_accumulated_VSP_emissions
1015.0,104,63,2500.0,14.941654049642665,24.03846153846154,1.489132982168575,-0.08056613993861965,0.14366975047733335,251666.09707103617,771.8692966496878,80274.40685156743,0.4658129323470084,0.642156688529906,0.42346360883731854,12,3866.0,0.11595355813030142,-0.12964665739908182,15,3360.0,0.11595355813030142,-0.12964665739908182,7,200.0,0.11595355813030142,-0.12964665739908182,29,2113.0,0.11595355813030142,-0.12964665739908182,63,9539.0,-17.256684643682718
1020.0,106,75,2758.0,-4.290195690747427,26.0188679245283,1.5538303796878354,-0.044188430663486815,-0.040473544252334195,266103.7506262324,800.7527840609764,84879.79511046337,0.49244873884480445,0.6699467559174809,0.5017536905659797,18,3933.0,0.13105404488930908,-0.09205048085553569,19,3447.0,0.13105404488930908,-0.09205048085553569,11,248.0,0.13105404488930908,-0.09205048085553569,27,2182.0,0.13105404488930908,-0.09205048085553569,75,9810.0,-18.11620692157714
1025.0,108,85,3130.0,65.85144717310394,28.98148148148148,1.2544141317740862,0.011370692242635396,0.6097356219731848,284342.6508259317,839.791477821536,90697.4796047257,0.5042249867711734,0.6697101730922829,0.5656160267646704,27,4050.0,0.08614441606435554,0.009735216856217456,21,3546.0,0.08614441606435554,0.009735216856217456,13,311.0,0.08614441606435554,0.009735216856217456,24,2304.0,0.08614441606435554,0.009735216856217456,85,10211.0,36.94686027903177
1030.0,110,88,3505.0,58.7362577235969,31.863636363636363,1.0806058778761576,0.011164432609628416,0.5339659793054263,279999.06386112724,811.9285606733026,89312.14167406308,0.5099922393209074,0.6756945382789382,0.5835999359763661,26,4074.0,0.07096815028567856,-0.032642118651592986,21,3651.0,0.07096815028567856,-0.032642118651592986,13,376.0,0.07096815028567856,-0.032642118651592986,28,2434.0,0.07096815028567856,-0.032642118651592986,88,10535.0,6.408718795224843
1035.0,112,87,3790.0,82.32632050815279,33.839285714285715,0.9603989442420735,0.05835581696808577,0.7350564331085069,297898.3906406914,848.4062412087538,95021.4990153802,0.4914730544104542,0.6805426065591423,0.5740815414574333,24,4023.0,0.04785360452962479,-0.00428966872527577,19,3702.0,0.04785360452962479,-0.00428966872527577,14,443.0,0.04785360452962479,-0.00428966872527577,30,2581.0,0.04785360452962479,-0.00428966872527577,87,10749.0,41.95256404710861
1040.0,113,84,4013.0,108.36828582289047,35.51327433628319,1.526035323597063,0.0909477673340589,0.9590113789636325,303212.6708531709,855.8955295709347,96716.19484151542,0.4782606420686311,0.6648772218095317,0.5500032454436116,20,4004.0,0.07190923451051752,0.06534042377437647,15,3652.0,0.07190923451051752,0.06534042377437647,15,517.0,0.07190923451051752,0.06534042377437647,34,2745.0,0.07190923451051752,0.06534042377437647,84,10918.0,34.02881288128693
1045.0,112,79,4214.0,146.2564874994186,37.625,1.7751359437278385,0.11005767470857417,1.3058614955305232,302689.9621202153,862.046536892712,96549.21213198357,0.45861671766871975,0.6442554316810437,0.5170467404937305,19,4058.0,0.09178947170923836,0.05365646176306984,13,3647.0,0.09178947170923836,0.05365646176306984,14,578.0,0.09178947170923836,0.05365646176306984,33,2868.0,0.09178947170923836,0.05365646176306984,79,11151.0,69.57308051847853
1050.0,109,71,4119.0,92.6722127163041,37.788990825688074,1.8730477512831485,0.008981933024635408,0.850203786388111,276376.4330316362,808.7708613451143,88156.02388661733,0.4365649155186329,0.642008057241681,0.4641232637268773,18,4104.0,0.10571667821143238,-0.03708966448869489,13,3633.0,0.10571667821143238,-0.03708966448869489,13,636.0,0.10571667821143238,-0.03708966448869489,27,2897.0,0.10571667821143238,-0.03708966448869489,71,11270.0,43.17392377194225
1055.0,106,63,3711.0,99.18322477879603,35.009433962264154,1.7610373486531903,0.08508708156452845,0.9356907997999624,277679.46971706144,835.5800414788891,88571.48439676214,0.4206115698333703,0.6156125149988348,0.40823296470683473,19,4160.0,0.07516241818788356,0.024165811581436006,10,3568.0,0.07516241818788356,0.024165811581436006,13,701.0,0.07516241818788356,0.024165811581436006,21,2701.0,0.07516241818788356,0.024165811581436006,63,11130.0,28.53543253202059
1060.0,105,64,3727.0,175.24225477730528,35.49523809523809,2.195852847264869,0.10168938497102208,1.6689738550219553,280353.0830537195,851.655092550506,89423.78471780298,0.4349032386943659,0.625587243135981,0.41669244708769493,21,4231.0,0.14461989328450467,0.076906625174161,11,3599.0,0.14461989328450467,0.076906625174161,12,687.0,0.14461989328450467,0.076906625174161,20,2555.0,0.14461989328450467,0.076906625174161,64,11072.0,128.4889512945689
1065.0,101,62,3621.0,100.90871581792452,35.851485148514854,2.1069824201683054,0.015214173307494631,0.9990961962170741,267552.08622610354,844.9594548020162,85340.90493500352,0.42395836048523616,0.6138417457598445,0.4086228558038334,20,4253.0,0.17635006352470678,0.026360459496227055,15,3664.0,0.17635006352470678,0.026360459496227055,7,576.0,0.17635006352470678,0.026360459496227055,20,2495.0,0.17635006352470678,0.026360459496227055,62,10988.0,83.76635997858187
1070.0,101,59,3531.0,12.25079214356534,34.960396039603964,2.070181298273712,-0.10849192327599855,0.12129497171846867,255604.90663482476,807.2327893396102,81530.51172330051,0.4581898588694915,0.6286373646446474,0.39575264811965044,18,4197.0,0.1845224621212182,-0.1342555700190824,18,3746.0,0.1845224621212182,-0.1342555700190824,4,527.0,0.1845224621212182,-0.1342555700190824,19,2487.0,0.1845224621212182,-0.1342555700190824,59,10957.0,-21.194327661762845
1075.0,105,57,3545.0,109.11208202239872,33.76190476190476,2.091416584985918,0.059623940776340215,1.0391626859276069,265851.49768953724,807.6066717955583,84798.70053853348,0.4725423586442652,0.6420795289269416,0.385377162923687,20,4185.0,0.17586281207936272,-0.0023783982597907413,18,3836.0,0.17586281207936272,-0.0023783982597907413,3,530.0,0.17586281207936272,-0.0023783982597907413,16,2396.0,0.17586281207936272,-0.0023783982597907413,57,10947.0,79.53299870474605
1080.0,107,59,3733.0,73.60456655476439,34.88785046728972,1.8891815018041993,-0.04038698760983949,0.6878931453716299,262157.46427675046,781.500822183751,83620.58797366123,0.4710814883729173,0.6282988503227004,0.3975944853109163,18,4224.0,0.1291920163930547,-0.12510281046140595,15,3877.0,0.1291920163930547,-0.12510281046140595,7,552.0,0.1291920163930547,-0.12510281046140595,19,2451.0,0.1291920163930547,-0.12510281046140595,59,11104.0,29.2480711107103
1085.0,108,55,3529.0,70.4810942180499,32.675925925925924,1.7281159070624756,-0.019438664970183855,0.6526027242412029,262582.7242528237,775.5205484940716,83756.21923735966,0.47606733450198274,0.6207404520124556,0.367709031398688,14,4164.0,0.08560959000206261,-0.11145859148620488,11,3103.0,0.08560959000206261,-0.11145859148620488,10,600.0,0.08560959000206261,-0.11145859148620488,20,2521.0,0.08560959000206261,-0.11145859148620488,55,10388.0,12.269529838200851
1090.0,107,57,2820.0,123.41364933497007,26.35514018691589,1.876020870574708,0.07773287406436369,1.1533985919156085,261707.14791668658,780.1568713535928,83476.78523483434,0.4679919061594891,0.6071117755947423,0.3746395940005754,17,4223.0,0.07774945610662888,0.04124569174773646,8,3127.0,0.07774945610662888,0.04124569174773646,12,642.0,0.07774945610662888,0.04124569174773646,20,2569.0,0.07774945610662888,0.04124569174773646,57,10561.0,48.21991929647696
1095.0,104,61,2847.0,85.95213187634151,27.375,1.5208691096916525,0.04999691902355633,0.8264628065032837,255355.30470972345,783.1827098243347,81451.0018217307,0.46904015133135357,0.6093294465243448,0.4016520837114815,22,4289.0,0.07223742156697849,0.030888320456356002,7,3153.0,0.07223742156697849,0.030888320456356002,12,626.0,0.07223742156697849,0.030888320456356002,20,2646.0,0.07223742156697849,0.030888320456356002,61,10714.0,44.5713350958286
1100.0,102,61,2920.0,157.8452958003766,28.627450980392158,1.5076082472194237,0.10673120227675544,1.547502900003692,273602.44883407804,855.5983614607238,87271.03286899375,0.47727776144345874,0.6302724684376021,0.4061253106859614,23,4356.0,0.12568169504179855,0.059971114205105355,12,3184.0,0.12568169504179855,0.059971114205105355,7,515.0,0.12568169504179855,0.059971114205105355,19,2616.0,0.12568169504179855,0.059971114205105355,61,10671.0,109.1173254930589
1105.0,102,60,2961.0,136.21565817929192,29.029411764705884,1.879846587140709,0.03956402735871734,1.3354476292087443,276487.86956533825,864.6191174473435,88191.14997962896,0.47372624994156015,0.6139198206831292,0.40099164396975256,21,4403.0,0.11814354860650175,-0.05573550916902978,17,3253.0,0.11814354860650175,-0.05573550916902978,3,539.0,0.11814354860650175,-0.05573550916902978,19,2397.0,0.11814354860650175,-0.05573550916902978,60,10592.0,48.26257715702917
1110.0,102,59,2718.0,110.96508690003502,26.647058823529413,1.921773087725598,0.06351304286208595,1.0878930088238725,268057.94765502977,838.2597473050663,85502.49422511666,0.45617620673880216,0.5891601620251253,0.39337545096493426,16,3754.0,0.09254380521978292,0.008408528607265098,18,3342.0,0.09254380521978292,0.008408528607265098,5,539.0,0.09254380521978292,0.008408528607265098,20,2426.0,0.09254380521978292,0.008408528607265098,59,10061.0,76.80517595817221
1115.0,101,58,2412.0,112.19716692799294,23.88118811881188,1.9196869224903157,0.015024205474894341,1.1108630388910192,262166.55224289617,827.9522723391916,83623.1795062583,0.441832334656654,0.5755002508632138,0.3862201024414023,14,3795.0,0.07721991051316107,-0.02676256556120902,18,3432.0,0.07721991051316107,-0.02676256556120902,8,574.0,0.07721991051316107,-0.02676256556120902,18,2445.0,0.07721991051316107,-0.02676256556120902,58,10246.0,55.09054574362861
1120.0,100,51,2130.0,128.504254231633,21.3,1.7671124357942636,0.1144458345884065,1.2850425423163299,263501.16879489657,840.4890340354243,84048.90340354235,0.4364215280331976,0.5763576945449979,0.34025318553827794,12,3788.0,0.06764073535411416,0.017054569359898648,15,3467.0,0.06764073535411416,0.017054569359898648,10,606.0,0.06764073535411416,0.017054569359898648,14,2332.0,0.06764073535411416,0.017054569359898648,51,10193.0,37.64092062505296
1125.0,99,55,2186.0,210.94610380310664,22.08080808080808,1.9298788445945891,0.1570737595649999,2.130768725283906,286398.5529182162,922.7488880388963,91352.13991585065,0.4545311088416822,0.5816078342110038,0.3660717551664814,17,3860.0,0.09357350254835112,0.17164870740366744,13,3448.0,0.09357350254835112,0.17164870740366744,11,568.0,0.09357350254835112,0.17164870740366744,14,2239.0,0.09357350254835112,0.17164870740366744,55,10115.0,123.76971141427947
1130.0,99,55,2358.0,96.1382823701961,23.818181818181817,2.3997733897599782,0.03642897949727047,0.9710937613151116,262884.7660795589,846.9911514258329,83852.12399115738,0.44759102061358297,0.5804403791759482,0.364943838755372,23,3943.0,0.15246718262364917,0.14892032514388953,10,3396.0,0.15246718262364917,0.14892032514388953,6,429.0,0.15246718262364917,0.14892032514388953,16,2300.0,0.15246718262364917,0.14892032514388953,55,10068.0,61.333729311055876
1135.0,96,58,2579.0,83.40877741650893,26.864583333333332,1.9297191150654214,-0.027751484268371058,0.8688414314219682,247193.41719957098,821.327747205872,78847.46373176364,0.43659206283461227,0.5811937162100667,0.3854067085274417,27,4052.0,0.17010565762301055,0.09226656124842986,9,3312.0,0.17010565762301055,0.09226656124842986,2,198.0,0.17010565762301055,0.09226656124842986,20,2393.0,0.17010565762301055,0.09226656124842986,58,9955.0,57.350446900777946
1140.0,96,57,2602.0,74.76096462633572,27.104166666666668,1.595252226866635,-0.04372881959340271,0.7787600481909972,244027.48040276242,810.8071986253781,77837.49106803622,0.4386569975843995,0.6024696987769115,0.3765514535592566,26,4168.0,0.2121412157311886,-0.1436463851279887,5,3096.0,0.2121412157311886,-0.1436463851279887,1,137.0,0.2121412157311886,-0.1436463851279887,25,2512.0,0.2121412157311886,-0.1436463851279887,57,9913.0,50.24842137638363
1145.0,100,62,2654.0,96.41617562452358,26.54,1.4076524296915935,-0.039518450526869475,0.9641617562452359,252645.96834433827,805.8677593401517,80586.7759340151,0.4443911509123411,0.6337568803502718,0.41024304946507145,22,4234.0,0.1689717455424837,-0.1372537662623153,10,3135.0,0.1689717455424837,-0.1372537662623153,3,148.0,0.1689717455424837,-0.1372537662623153,27,2592.0,0.1689717455424837,-0.1372537662623153,62,10109.0,59.74924008885566
1150.0,104,63,2271.0,72.94512664097024,21.83653846153846,1.823588836374226,0.05768369102764565,0.7013954484708675,266296.89712386864,816.7406010927134,84941.02251364214,0.4410669266083486,0.6182372377098454,0.41442363958288747,19,4252.0,0.12625474262415032,-0.00693223437276929,14,3198.0,0.12625474262415032,-0.00693223437276929,7,175.0,0.12625474262415032,-0.00693223437276929,23,2242.0,0.12625474262415032,-0.00693223437276929,63,9867.0,52.636962178737825
1155.0,107,59,1155.0,138.3907491015295,10.794392523364486,2.103022884266491,0.09142971190290455,1.293371486930183,268007.11230813613,798.9362613121996,85486.17996040526,0.4269594845927463,0.5970864169967837,0.38160239097714843,20,4232.0,0.09464374971231759,0.06608065526417642,13,3247.0,0.09464374971231759,0.06608065526417642,10,219.0,0.09464374971231759,0.06608065526417642,16,2303.0,0.09464374971231759,0.06608065526417642,59,10001.0,84.55865240945968
1160.0,105,59,803.0,204.57336806163497,7.647619047619048,2.1679996699307718,0.12930210053064767,1.9483177910631904,290324.09868062404,881.944415032386,92604.16357840046,0.4203782600701201,0.5826742546784617,0.3770859966853437,20,4281.0,0.08752858336484964,0.1098919864218302,10,3271.0,0.08752858336484964,0.1098919864218302,10,225.0,0.08752858336484964,0.1098919864218302,19,2368.0,0.08752858336484964,0.1098919864218302,59,10145.0,82.3510864033723
1165.0,99,56,834.0,141.155551134487,8.424242424242424,2.4326704238999977,0.1367785966721966,1.4258136478231012,263906.90365728945,850.2847206915894,84178.18734846733,0.42365018308925134,0.5736060036074125,0.36509700573233245,20,4311.0,0.16554072643689616,0.21899143775712437,11,3287.0,0.16554072643689616,0.21899143775712437,5,178.0,0.16554072643689616,0.21899143775712437,20,2394.0,0.16554072643689616,0.21899143775712437,56,10170.0,117.03223240561402
1170.0,92,48,866.0,98.97627964214783,9.41304347826087,1.9838389264751939,0.022847856306403267,1.075829126545085,238222.79597065313,825.9331396719192,75985.8488498165,0.4196079432864311,0.5647879898267284,0.32256401996208894,18,4367.0,0.18380716480815187,-0.04369000564754863,9,3309.0,0.18380716480815187,-0.04369000564754863,1,150.0,0.18380716480815187,-0.04369000564754863,20,2425.0,0.18380716480815187,-0.04369000564754863,48,10251.0,41.472051599210076
1175.0,93,60,1074.0,178.44961877047618,11.548387096774194,1.9214333261208951,0.0997632747246137,1.9188131050588833,255918.70319463417,877.7437294212523,81630.16683617636,0.4456471479531569,0.6044527297508852,0.402688613795725,23,4454.0,0.20813695652812472,0.10488316226678024,12,3343.0,0.20813695652812472,0.10488316226678024,4,164.0,0.20813695652812472,0.10488316226678024,21,2502.0,0.20813695652812472,0.10488316226678024,60,10463.0,162.48628013512604
1180.0,99,71,1408.0,7.044070425706174,14.222222222222221,1.4739073926245638,-0.1252829697762803,0.07115222652228455,234678.3665421612,756.121351347998,74856.01378345171,0.46009801500518005,0.6372388949605559,0.473328091657031,25,4560.0,0.14980698656826202,-0.1377679399439332,15,3412.0,0.14980698656826202,-0.1377679399439332,7,192.0,0.14980698656826202,-0.1377679399439332,24,2617.0,0.14980698656826202,-0.1377679399439332,71,10781.0,19.864541528194202
1185.0,102,77,1719.0,44.5104397061842,16.852941176470587,1.063210829012594,-0.047848344148496924,0.43637685986455127,250202.9955112274,782.4315243646686,79808.01548519605,0.46675645561624535,0.6441805149077462,0.5142569081374039,22,4621.0,0.0905978147386329,-0.06994070529199806,19,3500.0,0.0905978147386329,-0.06994070529199806,10,236.0,0.0905978147386329,-0.06994070529199806,26,2744.0,0.0905978147386329,-0.06994070529199806,77,11101.0,10.269258239296494
1190.0,104,82,2009.0,38.94293855167475,19.317307692307693,1.2506715018579786,0.019613400882557426,0.3744513322276416,265390.25284736196,813.9659979214217,84652.46378382768,0.46703676822271073,0.6377483788161039,0.5444470417372829,21,4634.0,0.07599008630999875,-0.0045707760246119595,20,3600.0,0.07599008630999875,-0.0045707760246119595,12,293.0,0.07599008630999875,-0.0045707760246119595,29,2872.0,0.07599008630999875,-0.0045707760246119595,82,11399.0,13.313956878075352
1195.0,106,78,2209.0,66.48233458985072,20.839622641509433,1.3143935730448355,0.06231935750220516,0.6271918357533087,273000.0571310265,821.5042470697332,87079.45018939157,0.47276013823252505,0.6243739254330781,0.5175614713854174,20,4647.0,0.06697714057186951,0.04422545333994442,17,3663.0,0.06697714057186951,0.04422545333994442,11,306.0,0.06697714057186951,0.04422545333994442,30,3022.0,0.06697714057186951,0.04422545333994442,78,11638.0,27.17750396907016
1200.0,104,70,2273.0,106.06983216441118,21.85576923076923,1.7404414727945365,0.03235346727535604,1.0199022323501075,271591.36075400264,832.978171289348,86629.72981409205,0.46634523800727373,0.6036614841697973,0.46408616282030213,19,4644.0,0.07878592288391885,-0.030900661019755478,13,3660.0,0.07878592288391885,-0.030900661019755478,8,349.0,0.07878592288391885,-0.030900661019755478,30,3130.0,0.07878592288391885,-0.030900661019755478,70,11783.0,37.933396458972396
1205.0,101,61,2326.0,206.32782717146955,23.02970297029703,1.8860207975886283,0.1707580735172401,2.0428497739749467,278114.82343026984,878.3163419955883,88709.95054155431,0.4520965548907124,0.583300209712294,0.40717545801579136,17,4681.0,0.09232026931773225,0.09486595444989594,12,3673.0,0.09232026931773225,0.09486595444989594,7,382.0,0.09232026931773225,0.09486595444989594,25,3177.0,0.09232026931773225,0.09486595444989594,61,11913.0,104.02311763196721
1210.0,98,55,2193.0,144.25813554176668,22.377551020408163,1.702208933954702,0.08393093883704872,1.472021791242517,258988.011537365,842.9527918450503,82609.37360081484,0.4337210452031543,0.5843208676216607,0.3687769200616779,15,4610.0,0.09775607230267518,-0.010312679989468053,11,3698.0,0.09775607230267518,-0.010312679989468053,9,406.0,0.09775607230267518,-0.010312679989468053,20,3206.0,0.09775607230267518,-0.010312679989468053,55,11920.0,53.330958235730435
1215.0,98,65,2258.0,222.5442491351992,23.040816326530614,2.0541821470349935,0.13619357600706708,2.2708596850530522,291061.21993282816,947.3407746086624,92839.39591164883,0.44416525349445496,0.6033674371946478,0.4295133604195733,19,4667.0,0.14531055720329444,0.0363626899726862,15,3757.0,0.14531055720329444,0.0363626899726862,13,462.0,0.14531055720329444,0.0363626899726862,18,3146.0,0.14531055720329444,0.0363626899726862,65,12032.0,99.8743994334854
1220.0,99,71,2491.0,77.19242846846093,25.161616161616163,2.0124156903317463,-0.00046235054817662165,0.7797214996814236,264334.6779422526,851.6679639165185,84315.12842773524,0.4426497176954621,0.5963533140851262,0.46538787347589344,21,4741.0,0.11380227601782011,0.003913113926935045,17,3839.0,0.11380227601782011,0.003913113926935045,14,528.0,0.11380227601782011,0.003913113926935045,19,3032.0,0.11380227601782011,0.003913113926935045,71,12140.0,78.09091413359863
1225.0,98,73,2782.0,-3.1984410568302337,28.387755102040817,1.5045565228625963,-0.08121694525810089,-0.03263715364112494,241306.3595779732,785.4108682709495,76970.26509055296,0.44484777867674435,0.6045438934536443,0.4809861812502716,21,4843.0,0.0886217421976223,-0.09239733652298728,20,3933.0,0.0886217421976223,-0.09239733652298728,14,598.0,0.0886217421976223,-0.09239733652298728,18,3050.0,0.0886217421976223,-0.09239733652298728,73,12424.0,-11.494229165461247
1230.0,98,69,2877.0,66.20254950722148,29.357142857142858,1.3500596921211432,0.008105532083291006,0.6755362194614434,249501.27542631488,812.0801328010726,79583.853014505,0.4454047741850737,0.6045479800778218,0.45959371594109016,19,4903.0,0.08785014681560244,-0.021043768752374084,22,4040.0,0.08785014681560244,-0.021043768752374084,11,586.0,0.08785014681560244,-0.021043768752374084,17,2899.0,0.08785014681560244,-0.021043768752374084,69,12428.0,11.0166447038972
1235.0,99,60,2597.0,18.64350641791002,26.232323232323232,1.6438282491856315,-0.007331613395198703,0.18831824664555585,243919.6611964093,785.8937208973973,77803.47836884223,0.4606548505696011,0.6066152247958102,0.4062853171199907,16,4266.0,0.13016453174272669,-0.017925915399324206,22,4150.0,0.13016453174272669,-0.017925915399324206,6,487.0,0.13016453174272669,-0.017925915399324206,16,2981.0,0.13016453174272669,-0.017925915399324206,60,11884.0,-12.288088018536426
1240.0,101,53,2204.0,111.30351303211131,21.821782178217823,1.9013647646545926,0.02640913619326907,1.1020149805159536,260206.99332351566,821.7646129668126,82998.22590964798,0.47579956633766374,0.6208224591116869,0.3628369123195249,10,4241.0,0.17238695275720953,0.011490928298330805,19,4206.0,0.17238695275720953,0.011490928298330805,3,391.0,0.17238695275720953,0.011490928298330805,21,3077.0,0.17238695275720953,0.011490928298330805,53,11915.0,68.4849551543163
1245.0,103,53,2126.0,148.59266898055455,20.640776699029125,1.8631489058798798,0.055225034373013716,1.4426472716558694,266480.3317814166,825.2327544130378,84998.97370454278,0.47550847041307104,0.625574390139541,0.3610579969478806,13,4296.0,0.16840643417433554,-0.035838012671917385,14,4192.0,0.16840643417433554,-0.035838012671917385,2,340.0,0.16840643417433554,-0.035838012671917385,24,3150.0,0.16840643417433554,-0.035838012671917385,53,11978.0,54.472208605722194
1250.0,104,61,2294.0,197.77472420044643,22.057692307692307,2.093764060453004,0.1413112116190604,1.901680040388908,286013.68603108526,877.2066336597126,91229.48990060999,0.45929494457253944,0.6035966357731956,0.4078826661435637,20,4385.0,0.1482523883269516,-0.026575474289906503,13,4155.0,0.1482523883269516,-0.026575474289906503,3,311.0,0.1482523883269516,-0.026575474289906503,25,3183.0,0.1482523883269516,-0.026575474289906503,61,12034.0,54.33528344204774
1255.0,103,61,2423.0,110.74407017954394,23.524271844660195,1.6809012246025266,0.045918267758404574,1.0751851473742131,257291.03141933974,796.7790259996248,82068.23967796123,0.45071112275322583,0.608738131227601,0.40526062828210735,24,4475.0,0.10657756923395843,-0.07777846207013844,11,4185.0,0.10657756923395843,-0.07777846207013844,6,336.0,0.10657756923395843,-0.07777846207013844,20,3208.0,0.10657756923395843,-0.07777846207013844,61,12204.0,30.010755080845726
1260.0,103,62,2478.0,205.79089938910587,24.058252427184467,1.9077190459577071,0.0933322824926775,1.9979698969816109,292523.2815802302,905.8819896642661,93305.84493541929,0.4547786284456528,0.6205980859878187,0.40887255795972116,23,4571.0,0.12476308999733184,0.02721666403778194,13,4201.0,0.12476308999733184,0.02721666403778194,9,376.0,0.12476308999733184,0.02721666403778194,17,3149.0,0.12476308999733184,0.02721666403778194,62,12297.0,128.19936527367724
1265.0,104,67,2706.0,112.21895490157021,26.01923076923077,2.002390566742089,-0.028084726811787915,1.0790284125150984,271462.1571380211,832.5796386709928,86588.28242178314,0.4481323339902503,0.6199569130766786,0.439758144365213,23,4648.0,0.11181765376915942,-0.15744811211611875,16,4275.0,0.11181765376915942,-0.15744811211611875,11,354.0,0.11181765376915942,-0.15744811211611875,17,3083.0,0.11181765376915942,-0.15744811211611875,67,12360.0,24.38682613763641
1270.0,102,69,2864.0,72.6266617547375,28.07843137254902,1.5698451529693687,0.03696788167178555,0.7120260956346812,265709.37275131233,830.9185006364565,84753.68706491849,0.45195398068206055,0.641639229025372,0.45748500215492416,21,4699.0,0.12750299254367312,0.015076621180016181,19,4365.0,0.12750299254367312,0.015076621180016181,9,331.0,0.12750299254367312,0.015076621180016181,20,3143.0,0.12750299254367312,0.015076621180016181,69,12538.0,53.95628701669013
1275.0,103,60,2893.0,121.38661164521466,28.0873786407767,1.6058496881207642,0.12705501414542947,1.1785107926719869,259086.4678915844,802.3406557808026,82641.08754542259,0.4454641035125733,0.6281843214675851,0.4017421958006337,19,4711.0,0.11679866101712014,0.1107222533837808,17,4415.0,0.11679866101712014,0.1107222533837808,5,361.0,0.11679866101712014,0.1107222533837808,19,3159.0,0.11679866101712014,0.1107222533837808,60,12646.0,63.1728023215194
1280.0,104,56,2757.0,155.66821164111673,26.509615384615383,1.9366431283422416,0.13658851696110047,1.4968097273184306,272562.32886440534,835.9540659778223,86939.22286169339,0.44403656678974485,0.5937922992065668,0.37168027769873974,21,4684.0,0.112340549192101,0.13725246086814102,12,3448.0,0.112340549192101,0.13725246086814102,6,383.0,0.112340549192101,0.13725246086814102,17,3214.0,0.112340549192101,0.13725246086814102,56,11729.0,119.78283037302558
1285.0,105,55,2104.0,109.90978173230467,20.038095238095238,1.993291315657664,-0.008231175481813263,1.046759826021949,258578.52276526392,785.5105668023381,82478.60951424541,0.4360815153047644,0.5800116206023255,0.3596197817805857,19,4752.0,0.08271703106055445,-0.12934603927357494,7,3454.0,0.08271703106055445,-0.12934603927357494,8,400.0,0.08271703106055445,-0.12934603927357494,21,3291.0,0.08271703106055445,-0.12934603927357494,55,11897.0,5.086732821012166
1290.0,102,55,1903.0,131.52444666725853,18.65686274509804,1.826490946372505,0.03934270966015217,1.289455359482927,253861.723623037,793.8665291386933,80974.38597214663,0.43712976047662894,0.5883733510347883,0.3621811269599519,17,4785.0,0.07616709900908676,-0.03812834675757781,8,3461.0,0.07616709900908676,-0.03812834675757781,11,447.0,0.07616709900908676,-0.03812834675757781,19,3363.0,0.07616709900908676,-0.03812834675757781,55,12056.0,46.66575009203579
1295.0,98,56,2076.0,158.02493266789597,21.183673469387756,1.865963913289,0.10776031354845188,1.6124993129377125,268748.12194483296,874.7175276394905,85722.31770866993,0.45802247963045656,0.6046828761129558,0.3727913419737468,18,4798.0,0.14013074807015313,0.06841824489852347,10,3492.0,0.14013074807015313,0.06841824489852347,10,428.0,0.14013074807015313,0.06841824489852347,18,3419.0,0.14013074807015313,0.06841824489852347,56,12137.0,86.68470541466317
1300.0,96,62,2294.0,34.437555578770144,23.895833333333332,1.438033842346929,-0.18763051844712839,0.35872453727885567,242643.7911039491,806.2119901721517,77396.35105652643,0.480097300077017,0.6266421248345272,0.417412594953481,22,4892.0,0.14087830673997626,-0.16856919452951913,17,3557.0,0.14087830673997626,-0.16856919452951913,5,313.0,0.14087830673997626,-0.16856919452951913,18,3499.0,0.14087830673997626,-0.16856919452951913,62,12261.0,15.352014128277332
1305.0,98,77,2595.0,1.4820885962522006,26.479591836734695,1.001111281909884,-0.06992509745662201,0.0151233530229816,244762.5164974842,796.6597432154595,78072.65483511491,0.49433744589611023,0.6408117645586721,0.5171917120337323,28,5018.0,0.12735269023118284,-0.06793777790636282,21,3659.0,0.12735269023118284,-0.06793777790636282,4,206.0,0.12735269023118284,-0.06793777790636282,24,3606.0,0.12735269023118284,-0.06793777790636282,77,12489.0,-23.361312401168814
1310.0,101,79,2897.0,49.8598632351253,28.683168316831683,0.8376181084230584,0.04440333400114962,0.4936620122289634,261965.31633850458,827.3251313226788,83559.83826359044,0.48579029823373926,0.6506386197876498,0.5254003024342165,30,5165.0,0.11530791616391955,0.041995858364793234,18,3704.0,0.11530791616391955,0.041995858364793234,2,213.0,0.11530791616391955,0.041995858364793234,29,3740.0,0.11530791616391955,0.041995858364793234,79,12822.0,16.025909949380555
1315.0,105,84,3223.0,74.34980391727251,30.695238095238096,1.1220355168820528,0.03576698624881711,0.7080933706406904,274191.72546659503,832.9488238379728,87459.62650298703,0.483142019317389,0.640885848455639,0.5503758805928496,32,5319.0,0.08096563242073174,-0.0369382218384474,14,3673.0,0.08096563242073174,-0.0369382218384474,6,231.0,0.08096563242073174,-0.0369382218384474,32,3894.0,0.08096563242073174,-0.0369382218384474,84,13117.0,25.988947428265856
